timestamp,price,total_value_x,total_value_y,total_il_to_x,total_il_to_y,total_fees_x,total_fees_y,total_value_to_x,total_value_to_y,total_fees_to_x,total_fees_to_y,hold_to_x,hold_to_y,portfolio_apy_x,portfolio_apy_y,hold_apy_x,hold_apy_y,g_apy
2022-03-24T18:26:04.007000000,14.145663861009012,0.08402850645482046,1.1006858710370173,0.0024166183368408145,0.03418467067330111,0.013526451868427254,0.19623228970023882,0.16183933822998647,2.2893248780895337,0.027398709234950136,0.38757293106312807,0.1368572473318771,1.9359366176997062,34.33642131128549,16.58755840478303,11.149908316373637,-3.535494685439844,20.86057770638414
2022-03-24T18:38:08.496000000,14.146024071596418,0.08402068238281096,1.100796881173142,0.002415605901264717,0.034171219226781124,0.013526451868427254,0.19623262173454428,0.16183738024800226,2.289355476672343,0.02739837946740234,0.38757813546860653,0.1368546066818646,1.9359485604305164,34.33458473753552,16.5893193133706,11.147484822368092,-3.53482221907514,20.861560612212003
